time;Bx;By;Bz;BT
9,486894;-26,45;-16,62;1,23;31,27
9,506876;-26,45;-16,62;1,32;31,27
9,534713;-26,51;-16,70;1,32;31,36
9,551076;-26,64;-16,66;1,19;31,44
9,567601;-26,51;-16,62;1,15;31,31
9,587304;-26,34;-16,59;1,15;31,15
9,607142;-26,23;-16,53;1,04;31,02
9,635047;-26,15;-16,57;0,85;30,97
9,651977;-26,02;-16,53;0,98;30,84
9,669289;-25,95;-16,29;1,04;30,65
9,687965;-25,74;-16,53;1,06;30,61
9,708144;-25,63;-16,64;1,08;30,57
9,729117;-25,70;-16,55;1,11;30,59
9,749128;-25,83;-16,55;0,98;30,69
9,769067;-25,95;-16,70;0,87;30,87
9,788659;-25,89;-16,72;0,96;30,83
9,808286;-25,66;-16,98;0,89;30,79
9,829091;-25,78;-17,05;1,00;30,92
9,850331;-25,66;-16,77;1,02;30,68
9,869361;-25,89;-16,81;0,93;30,88
9,890042;-25,83;-16,66;0,74;30,75
9,909737;-25,93;-16,53;0,55;30,75
9,931328;-25,63;-16,40;0,42;30,43
9,951765;-25,46;-16,32;0,23;30,24
9,970466;-25,68;-16,29;0,27;30,41
9,991004;-25,57;-16,30;0,03;30,33
10,009932;-25,78;-16,23;0,04;30,46
10,030312;-25,65;-16,19;0,14;30,33
10,051369;-25,46;-16,29;0,04;30,22
10,071093;-25,25;-16,36;0,21;30,09
10,091678;-25,51;-16,49;0,25;30,38
10,113611;-25,72;-16,57;0,49;30,60
10,131665;-25,83;-16,59;0,55;30,70
10,151045;-25,85;-16,51;0,79;30,68
10,171621;-25,76;-16,64;0,76;30,68
10,192058;-25,76;-16,64;1,11;30,69
10,212249;-25,95;-16,68;1,11;30,86
10,232012;-26,10;-16,57;0,91;30,92
10,252287;-26,10;-16,27;0,96;30,77
10,271841;-26,13;-16,21;0,64;30,76
10,292451;-26,11;-16,14;0,68;30,70
10,312930;-26,23;-16,15;0,61;30,81
10,332562;-26,19;-16,12;0,64;30,76
10,352855;-26,25;-16,10;0,21;30,79
10,372822;-26,26;-16,17;0,29;30,85
10,393262;-26,10;-16,12;0,55;30,68
10,413176;-26,30;-16,36;0,61;30,98
10,436237;-26,43;-16,42;0,93;31,13
10,454092;-26,36;-16,44;0,89;31,07
10,473184;-26,08;-16,81;0,83;31,04
10,493760;-26,10;-16,79;0,94;31,05
10,520915;-26,04;-16,68;1,06;30,94
10,537931;-26,11;-16,70;1,43;31,03
10,553867;-26,23;-16,64;1,51;31,10
10,574510;-26,04;-16,72;1,38;30,97
10,594202;-25,76;-16,70;1,26;30,72
10,617576;-25,96;-16,74;1,17;30,91
10,637675;-26,11;-16,36;0,83;30,83
10,655416;-26,06;-16,59;0,74;30,90
10,675193;-26,06;-16,66;0,78;30,94
10,695005;-25,72;-16,72;0,53;30,68
10,714731;-25,66;-16,94;0,53;30,76
10,738451;-25,66;-17,04;0,66;30,81
10,755032;-25,89;-17,07;0,76;31,02
10,775419;-25,87;-17,17;0,81;31,06
10,795324;-25,87;-17,13;1,17;31,05
10,815232;-25,83;-17,04;0,96;30,96
10,835714;-25,72;-16,98;0,51;30,82
10,855427;-25,89;-16,94;0,33;30,94
10,875931;-25,89;-16,75;0,10;30,84
10,896310;-25,89;-16,49;0,03;30,70
10,917413;-25,70;-16,62;-0,07;30,61
10,937677;-25,59;-16,47;-0,18;30,43
10,957429;-25,66;-16,62;-0,33;30,58
10,977333;-25,63;-16,59;-0,20;30,53
10,997431;-25,70;-16,72;0,06;30,66
11,017700;-25,66;-16,75;0,29;30,65
11,038344;-25,61;-16,96;0,53;30,72
11,058715;-25,51;-17,09;0,53;30,71
11,079150;-25,55;-16,89;0,81;30,64
11,099237;-25,74;-16,90;0,83;30,80
11,118551;-25,87;-16,77;0,96;30,85
11,138779;-25,89;-16,96;0,93;30,96
11,158908;-25,68;-16,96;1,06;30,80
11,178639;-25,81;-16,89;1,19;30,87
11,198413;-26,00;-16,90;1,25;31,04
11,219168;-26,25;-17,02;1,43;31,31
11,238686;-26,30;-17,05;1,32;31,37
11,259154;-26,11;-17,04;1,39;31,21
11,279792;-26,10;-17,19;1,58;31,29
11,299721;-25,85;-16,90;1,56;30,93
11,320223;-26,00;-16,92;1,58;31,06
11,340482;-25,78;-17,00;1,15;30,90
11,360859;-25,70;-16,96;0,98;30,81
11,380854;-25,51;-16,59;0,79;30,44
11,402184;-25,48;-16,45;0,53;30,33
11,420355;-25,42;-16,72;0,66;30,43
11,440606;-25,53;-16,70;0,61;30,51
11,460676;-25,80;-16,79;0,70;30,79
11,480913;-25,91;-16,74;0,78;30,85
11,500626;-26,11;-16,75;0,93;31,04
11,522555;-26,11;-16,79;0,83;31,06
11,542601;-26,11;-17,05;0,78;31,20
11,562015;-26,06;-17,22;0,83;31,25
11,582053;-26,30;-17,04;0,81;31,35
11,602320;-26,11;-17,04;0,68;31,19
11,622070;-26,21;-17,04;0,68;31,27
11,642029;-26,15;-16,98;0,72;31,19
11,661695;-26,17;-16,60;0,91;31,01
11,681380;-26,00;-16,36;1,06;30,74
11,702209;-26,02;-16,29;1,39;30,73
11,724285;-25,95;-16,25;1,56;30,65
11,743345;-25,74;-16,15;1,56;30,43
11,762358;-25,78;-16,02;1,66;30,40
11,782945;-25,68;-15,97;1,79;30,29
11,803310;-25,96;-16,19;1,53;30,64
11,824455;-25,98;-16,40;1,38;30,76
11,843654;-26,02;-16,60;1,45;30,90
11,862934;-25,98;-16,44;1,13;30,77
11,882816;-26,11;-16,44;1,13;30,88
11,903237;-26,13;-16,42;1,06;30,88
11,926042;-26,17;-16,44;0,94;30,92
11,944513;-26,34;-16,49;0,85;31,09
