time;Bx;By;Bz;BT
11,595674;21,04;12,61;-19,04;31,05
11,616483;21,04;12,48;-18,65;30,76
11,636731;20,80;12,50;-18,72;30,65
11,657056;20,97;12,50;-18,55;30,66
11,679365;21,04;12,42;-18,55;30,68
11,696459;20,80;12,48;-18,54;30,53
11,716792;20,82;12,50;-18,69;30,64
11,737602;20,93;12,51;-18,61;30,68
11,758179;20,97;12,42;-18,70;30,72
11,779131;20,99;12,59;-18,95;30,95
11,797521;21,15;12,74;-18,93;31,12
11,816737;21,14;12,66;-19,08;31,16
11,838144;21,04;12,68;-19,23;31,20
11,857946;21,14;12,59;-19,36;31,31
11,885043;21,10;12,67;-19,62;31,47
11,897926;21,08;12,52;-19,74;31,47
11,918062;21,32;12,46;-19,49;31,46
11,939508;21,23;12,38;-19,34;31,28
11,958893;21,36;12,55;-19,34;31,43
11,979214;21,40;12,65;-19,38;31,52
11,998995;21,32;12,53;-19,40;31,43
12,019345;21,45;12,40;-19,49;31,53
12,039098;21,51;12,44;-19,30;31,47
12,059429;21,55;12,44;-19,27;31,47
12,079619;21,32;12,31;-19,62;31,48
12,099791;21,29;12,29;-19,74;31,52
12,120141;21,19;12,12;-19,74;31,39
12,139491;21,04;12,10;-19,90;31,39
12,160873;21,19;12,21;-19,89;31,52
12,180400;21,17;12,33;-19,81;31,51
12,200816;21,15;12,25;-20,19;31,70
12,220649;21,06;12,36;-19,94;31,53
12,240706;20,97;12,50;-19,90;31,50
12,265564;21,08;12,48;-20,05;31,66
12,282375;21,10;12,40;-19,98;31,59
12,300562;21,04;12,23;-19,90;31,44
12,321601;21,10;12,27;-19,90;31,49
12,341384;20,95;12,21;-19,89;31,36
12,362121;20,84;12,20;-19,45;31,01
12,390505;20,69;12,29;-19,55;31,00
12,402592;20,63;12,25;-19,44;30,88
12,422874;20,61;12,27;-19,23;30,74
12,443239;20,78;12,35;-19,25;30,90
12,463514;20,85;12,57;-19,25;31,04
12,483841;20,74;12,29;-19,40;30,94
12,502149;20,97;12,33;-19,31;31,05
12,522217;21,12;12,25;-19,29;31,11
12,542475;21,21;11,99;-19,64;31,30
12,563697;21,40;11,93;-19,57;31,36
12,584109;21,29;11,91;-19,38;31,16
12,603876;21,10;11,91;-19,47;31,09
12,624335;21,12;11,86;-19,42;31,04
12,642909;20,95;12,01;-19,08;30,77
12,663458;20,87;12,03;-19,06;30,72
12,683821;20,70;12,16;-18,97;30,60
12,704396;20,69;12,21;-18,85;30,54
12,724362;20,55;12,31;-19,08;30,63
