time;Bx;By;Bz;BT
11,109742;110,67;60,98;-73,14;146,00
11,130212;110,39;60,85;-73,27;145,80
11,155344;110,72;61,23;-73,25;146,20
11,170759;110,72;61,62;-73,47;146,48
11,190210;110,87;60,81;-73,40;146,21
11,211165;110,93;60,68;-73,34;146,17
11,230711;111,25;60,44;-73,32;146,31
11,256160;111,08;60,42;-72,95;145,98
11,271479;111,08;59,97;-73,31;145,98
11,291370;111,15;60,18;-73,06;146,00
11,311939;111,19;59,39;-72,87;145,61
11,331545;111,12;59,61;-72,48;145,45
11,356496;111,08;60,18;-72,35;145,58
11,372903;110,95;59,91;-72,27;145,34
11,392327;110,70;59,76;-72,22;145,06
11,412487;111,02;59,48;-72,31;145,24
11,433093;111,10;59,00;-72,09;144,98
11,453704;111,44;58,49;-72,33;145,16
11,476606;111,47;58,71;-72,39;145,30
11,493650;111,15;58,98;-72,59;145,27
11,512745;110,99;59,01;-72,78;145,25
11,533198;111,12;59,35;-72,85;145,53
11,554822;110,89;59,65;-73,12;145,61
11,574452;110,48;59,63;-73,27;145,36
11,594391;110,29;60,40;-72,99;145,40
11,614032;110,05;60,59;-72,80;145,19
11,633538;110,09;61,17;-72,89;145,51
11,653901;110,07;61,13;-72,87;145,47
11,673827;110,35;61,21;-72,76;145,66
11,693984;110,18;61,41;-72,84;145,66
11,714879;110,42;61,88;-72,89;146,07
11,734623;110,57;62,48;-72,87;146,43
11,755318;110,59;62,46;-73,25;146,62
11,775228;110,76;62,16;-73,16;146,57
11,795227;110,59;62,18;-73,14;146,45
11,815271;110,85;62,31;-73,14;146,70
11,837268;110,37;62,28;-73,34;146,42
11,855213;110,12;61,94;-73,46;146,15
11,874968;109,97;61,25;-73,40;145,71
11,896016;109,95;61,45;-73,38;145,78
11,915830;109,77;61,58;-73,29;145,64
11,936490;109,71;61,60;-73,40;145,67
11,956687;109,90;61,30;-73,46;145,71
11,976006;109,67;61,17;-73,29;145,40
11,996373;109,82;61,06;-73,36;145,50
12,018340;110,25;60,87;-73,19;145,67
12,038538;110,40;60,55;-72,95;145,52
12,056396;110,57;59,45;-72,95;145,20
12,076613;110,76;58,83;-72,69;144,96
12,096615;110,82;59,24;-72,67;145,16
12,117290;110,69;59,54;-72,57;145,13
12,139036;110,67;59,61;-72,76;145,24
12,156952;110,80;59,61;-72,50;145,21
12,176881;110,76;59,45;-72,56;145,14
12,197224;110,84;59,76;-72,74;145,42
12,216879;110,72;60,66;-72,67;145,67
12,237294;110,70;61,10;-72,91;145,96
12,257768;110,42;61,08;-72,67;145,62
12,277874;110,61;61,25;-72,91;145,95
12,298075;110,55;61,40;-72,89;145,96
12,318531;110,42;61,40;-73,06;145,95
12,339295;110,14;61,70;-73,23;145,95
12,359871;110,24;61,75;-73,06;145,96
12,378892;110,10;61,79;-72,99;145,84
12,398595;110,16;61,64;-72,97;145,81
12,419874;110,35;61,04;-73,16;145,79
12,439454;110,12;60,33;-72,84;145,16
12,462862;110,25;59,90;-72,93;145,13
12,481732;110,48;60,06;-72,89;145,35
12,500102;110,59;60,05;-72,44;145,20
12,519647;110,70;60,46;-72,59;145,53
12,539782;110,67;60,06;-72,63;145,36
12,559899;110,91;60,29;-72,61;145,63
12,580074;110,84;60,81;-72,87;145,92
12,600190;111,00;61,19;-73,04;146,29
12,620370;110,95;61,40;-72,91;146,27
12,642036;110,85;61,40;-72,95;146,22
12,661321;111,15;61,32;-73,17;146,53
12,680749;110,99;61,43;-73,42;146,57
12,703952;111,15;61,75;-73,51;146,88
