time;Bx;By;Bz;BT
9,387275;-27,30;-14,30;-1,85;30,87
9,410004;-27,46;-14,30;-1,79;31,01
9,428963;-27,60;-14,30;-1,70;31,13
9,449081;-27,46;-14,43;-1,70;31,07
9,468852;-27,60;-14,75;-1,51;31,33
9,488798;-27,82;-14,58;-1,77;31,46
9,508548;-27,91;-14,62;-1,68;31,55
9,528680;-27,82;-14,62;-1,51;31,46
9,548733;-27,82;-14,71;-1,61;31,51
9,569407;-28,01;-14,80;-1,79;31,73
9,589249;-27,90;-14,64;-1,85;31,56
9,609624;-28,10;-14,43;-2,04;31,65
9,629973;-28,12;-14,32;-2,28;31,64
9,650662;-28,06;-14,50;-2,21;31,67
9,670409;-27,95;-14,43;-2,02;31,52
9,691407;-27,93;-14,54;-2,04;31,56
9,711230;-27,78;-14,47;-1,87;31,38
9,730479;-27,69;-14,24;-1,77;31,19
9,750683;-27,80;-14,28;-1,85;31,31
9,771017;-27,69;-14,49;-1,76;31,30
9,791075;-27,56;-14,45;-1,68;31,16
9,812021;-27,69;-14,50;-1,42;31,29
9,831371;-27,61;-14,49;-1,47;31,22
9,851379;-27,86;-14,24;-1,49;31,32
9,872056;-27,93;-14,26;-1,66;31,41
9,891945;-27,73;-14,47;-1,68;31,32
9,911640;-27,84;-14,56;-1,70;31,46
9,932319;-27,93;-14,37;-1,57;31,45
9,952055;-27,91;-14,34;-1,36;31,41
9,972298;-27,91;-14,20;-1,49;31,36
9,991983;-28,08;-14,15;-1,57;31,48
10,012161;-27,86;-14,24;-1,49;31,32
10,033149;-27,88;-14,32;-1,51;31,37
10,053306;-27,82;-14,37;-1,53;31,35
10,072563;-27,69;-14,24;-1,14;31,16
10,097526;-27,88;-14,32;-1,19;31,36
10,114140;-28,10;-14,32;-1,29;31,56
10,133225;-27,91;-14,39;-1,29;31,43
10,152992;-28,05;-14,43;-1,23;31,56
10,173210;-28,46;-14,52;-1,29;31,98
10,194307;-28,57;-14,50;-1,31;32,07
10,213862;-28,57;-14,37;-1,44;32,01
10,234353;-28,31;-14,56;-1,57;31,87
10,254525;-28,06;-14,62;-1,42;31,67
10,274446;-27,97;-14,58;-1,42;31,57
10,294776;-28,18;-14,56;-1,23;31,74
10,316978;-28,10;-14,58;-1,14;31,68
10,335212;-27,78;-14,49;-1,16;31,35
10,354506;-27,63;-14,32;-1,01;31,14
10,374729;-27,75;-14,34;-0,59;31,24
10,394357;-28,06;-14,43;-0,56;31,56
10,416322;-28,23;-14,37;-0,61;31,69
10,437778;-28,23;-14,28;-0,61;31,64
10,458108;-28,10;-14,24;-0,74;31,51
10,476929;-27,93;-14,24;-0,82;31,36
10,495560;-27,86;-14,30;-0,44;31,32
10,516922;-27,93;-14,30;-0,48;31,38
10,536427;-27,93;-13,96;-0,61;31,23
10,557031;-27,90;-13,62;-0,67;31,05
10,577481;-27,78;-13,68;-0,78;30,98
10,596581;-27,60;-13,77;-0,86;30,85
10,617435;-27,61;-13,92;-0,84;30,94
10,637408;-27,75;-13,92;-0,80;31,05
10,656944;-27,76;-13,64;-0,97;30,95
10,678861;-27,69;-13,70;-0,87;30,90
10,697571;-27,71;-13,98;-1,02;31,05
10,717859;-27,78;-14,13;-1,04;31,19
10,738474;-27,67;-14,11;-0,99;31,08
10,760215;-27,65;-13,92;-0,84;30,97
10,780076;-27,56;-13,92;-0,97;30,89
10,798186;-27,58;-13,90;-0,99;30,90
10,818144;-27,43;-14,18;-1,08;30,90
10,837957;-27,56;-14,35;-1,14;31,09
10,867141;-27,61;-14,24;-1,04;31,09
10,885126;-27,63;-14,09;-1,12;31,04
10,899118;-27,76;-14,13;-1,29;31,18
10,918927;-27,88;-14,19;-1,40;31,31
10,938994;-27,71;-14,09;-1,30;31,11
10,964745;-27,63;-14,07;-1,32;31,04
10,979215;-27,90;-14,04;-1,46;31,26
10,999200;-27,76;-13,87;-1,53;31,07
11,019676;-27,37;-14,00;-1,53;30,78
11,039555;-27,28;-14,22;-1,44;30,80
11,060000;-27,09;-14,28;-1,34;30,65
11,080523;-26,98;-14,49;-1,32;30,65
11,100988;-27,35;-14,52;-1,53;31,01
11,120678;-27,30;-14,50;-1,51;30,95
11,140404;-27,24;-14,56;-1,55;30,93
11,159751;-27,46;-14,62;-1,46;31,15
11,180292;-27,86;-14,75;-1,49;31,56
11,201782;-27,97;-14,71;-1,51;31,64
11,221322;-28,18;-14,73;-1,16;31,82
11,241369;-28,27;-14,73;-1,12;31,90
11,261692;-28,12;-14,56;-0,78;31,68
11,281367;-28,36;-14,71;-0,72;31,96
11,301933;-28,25;-14,60;-0,48;31,80
11,322246;-27,97;-14,67;-0,50;31,59
11,341806;-27,67;-14,64;-0,54;31,31
11,362469;-27,63;-14,69;-0,63;31,30
11,382362;-27,43;-14,58;-0,72;31,07
11,402943;-27,39;-14,39;-0,54;30,94
11,425902;-27,41;-14,64;-0,52;31,07
11,442832;-27,15;-14,77;-0,39;30,90
11,463169;-27,07;-14,97;-0,37;30,94
11,483108;-27,18;-14,82;-0,35;30,96
11,503480;-27,28;-14,77;-0,18;31,02
11,525048;-27,33;-14,62;-0,03;31,00
11,543092;-27,50;-14,47;-0,14;31,07
11,563916;-27,69;-14,80;-0,22;31,40
11,584084;-27,52;-14,62;-0,37;31,16
11,603988;-27,43;-14,52;-0,37;31,04
11,623539;-27,48;-14,43;-0,37;31,04
11,643619;-27,35;-14,37;-0,24;30,90
11,664324;-27,54;-14,39;-0,25;31,07
